Date,US Money Market Fund Flows,US Money Market Fund Flows (5d m/a)
TICKERS,"US.FUNDFLOW.MM.TOTAL.1DCHG.D","US.FUNDFLOW.MM.TOTAL.1DCHG.D"
 , , 
2016-06-10,-6.2564692729110805,4.106349873747493
2016-06-13,-7.41211265386874,1.9626372331914517
2016-06-14,-8.11234572607838,-0.23918479565260764
2016-06-15,-18.545439192195,-2.6765818843705658
2016-06-16,5.457678109134547,-6.973737747183731
2016-06-17,-13.4402131953398,-8.410486531669475
2016-06-20,3.432557968290057,-6.241552407237715
2016-06-21,-2.07941190466285,-5.034965642954608
2016-06-22,0.5093339827219023,-1.2240110079712285
2016-06-23,1.809483010699507,-1.9536500276582367
2016-06-24,-3.1490711481911102,0.10457838177150122
2016-06-27,8.789135540908203,1.1758938962951304
2016-06-28,8.827048702411819,3.3571860177100645
2016-06-29,-3.00244195851125,2.6548308294634335
2016-06-30,-18.8082448686548,-1.4687147464074275
2016-07-01,-9.32268245198205,-2.7034370071656157
2016-07-05,15.00018267389946,-1.4612275805673647
2016-07-06,0.6173461443479173,-3.103168092180145
2016-07-07,5.272894267521799,-1.4481008469735346
2016-07-08,-6.1539193203887,1.082764262679685
2016-07-11,-0.274214422150049,2.892457868646086
2016-07-12,7.833132654466665,1.4590478647595266
2016-07-13,8.34311842658138,3.004202321206219
2016-07-14,-5.21048881542822,0.9075257046162152
2016-07-15,-9.57057896192325,0.22419377630930554
2016-07-18,2.090785744573456,0.6971938096540058
2016-07-19,3.166370415220968,-0.23615863819513291
